rep,features,metric,rang,artiste,distance
4,char,burrows_delta,7,Dibson,0.7989950713557228
4,char,burrows_delta,8,ISK,0.7997006520043157
4,char,burrows_delta,9,Deen Burbigo,0.8052776038139345
4,char,burrows_delta,10,Guizmo,0.8054501424027144
4,char,burrows_delta,11,Vin’s,0.8063649123552828
4,char,burrows_delta,12,Sadek,0.8100024086018093
4,char,burrows_delta,13,TSR Crew,0.8114226565644151
4,char,burrows_delta,14,5 Majeur,0.8115678157795254
4,char,burrows_delta,15,Sofiane,0.813715405581322
4,char,burrows_delta,16,Rohff,0.8141355909971244
4,char,burrows_delta,17,Beendo Z,0.8143197633699946
4,char,burrows_delta,18,Caballero,0.8158058429934972
4,char,burrows_delta,19,Denzo,0.8176383653265227
4,char,burrows_delta,20,S.Pri Noir,0.820188119613597
4,char,burrows_delta,21,Niaks,0.8206881481221987
4,char,burrows_delta,22,Casseurs Flowters,0.8232042832422103
4,char,burrows_delta,23,Seth Gueko,0.8250064158557261
4,char,burrows_delta,24,L’Entourage,0.825095111881512
4,char,burrows_delta,25,Nahir,0.825173344106044
5,mfw,cosine_delta,1,Kerchak,0.7594477406211547
5,mfw,cosine_delta,2,GLK,0.7735461511215318
5,mfw,cosine_delta,3,Lesram,0.7987935060499425
5,mfw,cosine_delta,4,Mister You,0.7996527771612834
5,mfw,cosine_delta,5,Hornet La Frappe,0.8033642817734512
5,mfw,cosine_delta,6,UZI (FRA),0.8053334671405937
5,mfw,cosine_delta,7,Fresh laDouille,0.8088113843545424
5,mfw,cosine_delta,8,Maes,0.810585406927951
5,mfw,cosine_delta,9,Lacrim,0.8122041521413911
5,mfw,cosine_delta,10,ASHE 22,0.8124260715468703
5,mfw,cosine_delta,11,Beendo Z,0.8169504237372793
5,mfw,cosine_delta,12,Koba LaD,0.8219456879745731
5,mfw,cosine_delta,13,Werenoi,0.8233097392498692
5,mfw,cosine_delta,14,Seth Gueko,0.8256000013506567
5,mfw,cosine_delta,15,Sofiane,0.8266586751551861
5,mfw,cosine_delta,16,SCH,0.8305426132467643
5,mfw,cosine_delta,17,Roshi,0.8317296371801705
5,mfw,cosine_delta,18,Worms-T,0.8326514781249996
5,mfw,cosine_delta,19,Djadja & Dinaz,0.8397903034187012
5,mfw,cosine_delta,20,​​okis,0.8471029974860588
5,mfw,cosine_delta,21,Soso Maness,0.8510644161073857
5,mfw,cosine_delta,22,So La Lune,0.8516368645995116
5,mfw,cosine_delta,23,SDM,0.8540139845635428
5,mfw,cosine_delta,24,Kodes,0.8589572240752634
5,mfw,cosine_delta,25,Niska,0.8614644818299386
5,mfw,burrows_delta,1,Hayce Lemsi,0.7070942461275265
5,mfw,burrows_delta,2,Guizmo,0.7100139901172734
5,mfw,burrows_delta,3,SCH,0.7119204993159264
5,mfw,burrows_delta,4,GLK,0.7130477354506343
5,mfw,burrows_delta,5,Lacrim,0.713793559935893
5,mfw,burrows_delta,6,Sofiane,0.7167331640278379
5,mfw,burrows_delta,7,Lesram,0.718870980825875
5,mfw,burrows_delta,8,Nahir,0.7207887893650491
5,mfw,burrows_delta,9,Panama Bende,0.7223714725474318
5,mfw,burrows_delta,10,Mister You,0.7263242184932691
5,mfw,burrows_delta,11,ISK,0.7284140167881765
5,mfw,burrows_delta,12,Deen Burbigo,0.7290641022139533
5,mfw,burrows_delta,13,Beendo Z,0.7330610904504318
5,mfw,burrows_delta,14,Sadek,0.7348307782302294
5,mfw,burrows_delta,15,RK,0.7369851885798845
5,mfw,burrows_delta,16,Zkr,0.7376845009143885
5,mfw,burrows_delta,17,Vin’s,0.7401772218583373
5,mfw,burrows_delta,18,Worms-T,0.7426422114209497
5,mfw,burrows_delta,19,Mister V,0.7430294787315346
5,mfw,burrows_delta,20,YL,0.7486390237055394
5,mfw,burrows_delta,21,Dibson,0.749713393471889
5,mfw,burrows_delta,22,MZ,0.7526742800716503
5,mfw,burrows_delta,23,S.Pri Noir,0.7531388437813682
5,mfw,burrows_delta,24,Hatik,0.7551976571667666
5,mfw,burrows_delta,25,Souffrance,0.7553950423984762
5,char,cosine_delta,1,Beendo Z,0.79838202366063
5,char,cosine_delta,2,Kerchak,0.8091846674095087
5,char,cosine_delta,3,ISK,0.8148562761399164
5,char,cosine_delta,4,GLK,0.8311169518118623
5,char,cosine_delta,5,Hornet La Frappe,0.8324342615055901
5,char,cosine_delta,6,ASHE 22,0.8442217189393317
5,char,cosine_delta,7,UZI (FRA),0.8484434949176255
5,char,cosine_delta,8,Lesram,0.8510099940337936
5,char,cosine_delta,9,Djadja & Dinaz,0.852448454394282
5,char,cosine_delta,10,Werenoi,0.8570169395809892
5,char,cosine_delta,11,Worms-T,0.8623843237444362
5,char,cosine_delta,12,Roshi,0.8652099657317498
5,char,cosine_delta,13,Maes,0.8666827986856649
5,char,cosine_delta,14,Zola,0.8673265708345557
5,char,cosine_delta,15,Diddi Trix,0.8709885522266577
5,char,cosine_delta,16,JuL,0.8715360339620917
5,char,cosine_delta,17,Timal,0.8727694195949763
5,char,cosine_delta,18,Fresh laDouille,0.8731224254715854
5,char,cosine_delta,19,Gambi,0.8740272184212972
5,char,cosine_delta,20,​DA Uzi,0.8746141974699255
5,char,cosine_delta,21,Zkr,0.8774659183411199
5,char,cosine_delta,22,BFG,0.8811506701935369
5,char,cosine_delta,23,Zbig,0.8815394035630323
5,char,cosine_delta,24,SCH,0.8842685583404493
5,char,cosine_delta,25,​​okis,0.8846450816005618
5,char,burrows_delta,1,ISK,0.7724084714959785
5,char,burrows_delta,2,Worms-T,0.7795388280548835
5,char,burrows_delta,3,Deen Burbigo,0.7896735853343226
5,char,burrows_delta,4,Vin’s,0.79484688785175
5,char,burrows_delta,5,Panama Bende,0.7976603428230504
5,char,burrows_delta,6,L’Entourage,0.7987899351363631
5,char,burrows_delta,7,S.Pri Noir,0.7999639299862608
5,char,burrows_delta,8,Zkr,0.8016892843494265
5,char,burrows_delta,9,Sam’s,0.8062266270567069
5,char,burrows_delta,10,Hatik,0.8065054290023548
5,char,burrows_delta,11,Nahir,0.8071412094388012
5,char,burrows_delta,12,Lesram,0.8116826773742385
5,char,burrows_delta,13,Mister You,0.8117985333286725
5,char,burrows_delta,14,Sofiane,0.8142261942609791
5,char,burrows_delta,15,GLK,0.8153925575385161
5,char,burrows_delta,16,YL,0.8162607582259022
5,char,burrows_delta,17,Sadek,0.8165160682066024
5,char,burrows_delta,18,5 Majeur,0.8173660324915888
5,char,burrows_delta,19,SCH,0.819201040649665
5,char,burrows_delta,20,Népal,0.8196321512824609
5,char,burrows_delta,21,Mysa,0.8196439928796544
5,char,burrows_delta,22,Despo Rutti,0.820273265295828
5,char,burrows_delta,23,Dibson,0.822313076494409
5,char,burrows_delta,24,Lacrim,0.8250394236403336
5,char,burrows_delta,25,Hugo TSR,0.8282387447286083
6,mfw,cosine_delta,1,Soso Maness,0.7548130626596696
6,mfw,cosine_delta,2,GLK,0.7738957421917021
6,mfw,cosine_delta,3,SCH,0.7746771654339049
6,mfw,cosine_delta,4,Maes,0.7754389456138848
6,mfw,cosine_delta,5,Djadja & Dinaz,0.7949629492214988
6,mfw,cosine_delta,6,Werenoi,0.7954156220476183
6,mfw,cosine_delta,7,Beendo Z,0.8047442888999488
6,mfw,cosine_delta,8,Kerchak,0.8053304271069082
6,mfw,cosine_delta,9,Sofiane,0.810128069949082
6,mfw,cosine_delta,10,Lesram,0.810613365230041
6,mfw,cosine_delta,11,UZI (FRA),0.8218879618633503
6,mfw,cosine_delta,12,ASHE 22,0.8226952519960065
6,mfw,cosine_delta,13,ISK,0.8270424894754238
6,mfw,cosine_delta,14,Zkr,0.8278697990465268
6,mfw,cosine_delta,15,Fresh laDouille,0.8323037763593482
6,mfw,cosine_delta,16,Worms-T,0.834848387537108
6,mfw,cosine_delta,17,Ninho,0.8513887976869587
6,mfw,cosine_delta,18,Zola,0.8535596483735752
6,mfw,cosine_delta,19,Elh Kmer,0.855409229854386
6,mfw,cosine_delta,20,PLK,0.8584591301141147
6,mfw,cosine_delta,21,Landy,0.8600133106422803
6,mfw,cosine_delta,22,Lacrim,0.8623012778650577
6,mfw,cosine_delta,23,Timal,0.8640965817892772
6,mfw,cosine_delta,24,Zbig,0.8641364765641215
6,mfw,cosine_delta,25,Heuss L’enfoiré,0.8663784224437874
6,mfw,burrows_delta,1,Zkr,0.6822030765868001
6,mfw,burrows_delta,2,Sofiane,0.6948928282161196
6,mfw,burrows_delta,3,SCH,0.7074083939196819
6,mfw,burrows_delta,4,Lesram,0.708303679449672
6,mfw,burrows_delta,5,GLK,0.7206344699125948
6,mfw,burrows_delta,6,ISK,0.7230841760648177
6,mfw,burrows_delta,7,Hayce Lemsi,0.7254161443555402
6,mfw,burrows_delta,8,Panama Bende,0.7324553684551685
6,mfw,burrows_delta,9,Soso Maness,0.7378557474127818
6,mfw,burrows_delta,10,Dibson,0.7379202068675169
6,mfw,burrows_delta,11,Deen Burbigo,0.7381365023504525
6,mfw,burrows_delta,12,Niro,0.7445683267992947
6,mfw,burrows_delta,13,S-Crew,0.7526609114150912
6,mfw,burrows_delta,14,Worms-T,0.7555542317067502
6,mfw,burrows_delta,15,Nahir,0.7559167079954434
6,mfw,burrows_delta,16,Vin’s,0.7568014618068001
6,mfw,burrows_delta,17,Davodka,0.7575994972829516
6,mfw,burrows_delta,18,Koba LaD,0.7576192930953478
6,mfw,burrows_delta,19,Swift Guad,0.7583441736069426
6,mfw,burrows_delta,20,Ninho,0.7585334659618418
6,mfw,burrows_delta,21,Djadja & Dinaz,0.7623194345963525
6,mfw,burrows_delta,22,Sadek,0.7626291843817121
6,mfw,burrows_delta,23,Beendo Z,0.7640211270896914
6,mfw,burrows_delta,24,Bigflo & Oli,0.7644844648361345
6,mfw,burrows_delta,25,Niaks,0.7668218846205093
6,char,cosine_delta,1,Beendo Z,0.800622598518465
6,char,cosine_delta,2,Zkr,0.8223002270119784
6,char,cosine_delta,3,Kerchak,0.8317082742931076
6,char,cosine_delta,4,ASHE 22,0.8366148126994936
6,char,cosine_delta,5,GLK,0.8369524210051353
6,char,cosine_delta,6,UZI (FRA),0.8393754375715823
6,char,cosine_delta,7,Werenoi,0.8448825681990813
6,char,cosine_delta,8,Worms-T,0.8514636276746534
6,char,cosine_delta,9,Maes,0.8545866038051959
6,char,cosine_delta,10,Fresh laDouille,0.8554027869952933
6,char,cosine_delta,11,Hornet La Frappe,0.8622286554962171
6,char,cosine_delta,12,RK,0.8624676116835224
6,char,cosine_delta,13,Roshi,0.8626217988995756
6,char,cosine_delta,14,ISK,0.8644216232236039
6,char,cosine_delta,15,Djadja & Dinaz,0.8654913044063138
6,char,cosine_delta,16,Heuss L’enfoiré,0.8659014042631172
6,char,cosine_delta,17,Bosh,0.8674159987298135
6,char,cosine_delta,18,​​okis,0.8703620191111873
6,char,cosine_delta,19,Diddi Trix,0.8749576978999931
6,char,cosine_delta,20,Zbig,0.8763054410166209
6,char,cosine_delta,21,Lesram,0.8788914722715837
6,char,cosine_delta,22,Gambi,0.8822573992911554
6,char,cosine_delta,23,SCH,0.8830082843825022
6,char,cosine_delta,24,PRIME,0.8830874286877617
6,char,cosine_delta,25,Zikxo,0.8876657505980614
6,char,burrows_delta,1,Zkr,0.778697973418711
6,char,burrows_delta,2,Worms-T,0.7806546834212983
6,char,burrows_delta,3,Dibson,0.7824105493479714
6,char,burrows_delta,4,Panama Bende,0.7965795561731043
6,char,burrows_delta,5,Lesram,0.7999801452686122
6,char,burrows_delta,6,SCH,0.801012050047261
6,char,burrows_delta,7,Zikxo,0.8034989203674565
6,char,burrows_delta,8,Sofiane,0.8059507900171722
6,char,burrows_delta,9,ISK,0.8074022604239198
6,char,burrows_delta,10,Deen Burbigo,0.8090778083713366
6,char,burrows_delta,11,Niro,0.809239136863075
6,char,burrows_delta,12,Sadek,0.809254341377525
6,char,burrows_delta,13,Sam’s,0.8112063388894181
6,char,burrows_delta,14,Nahir,0.8137821054893469
6,char,burrows_delta,15,Hayce Lemsi,0.8146773053264572
6,char,burrows_delta,16,5 Majeur,0.8151656842511966
6,char,burrows_delta,17,Lacraps,0.8160076536173286
6,char,burrows_delta,18,Caballero,0.8173097998277365
6,char,burrows_delta,19,S.Pri Noir,0.8174165500192955
6,char,burrows_delta,20,GLK,0.8184559433662215
6,char,burrows_delta,21,Ademo,0.8223875630874178
6,char,burrows_delta,22,S-Crew,0.8228472957902793
6,char,burrows_delta,23,Nekfeu,0.8233482147551741
6,char,burrows_delta,24,Jarod,0.8252203105630741
6,char,burrows_delta,25,Vin’s,0.8261788829981336
7,mfw,cosine_delta,1,SCH,0.7366435845208045
7,mfw,cosine_delta,2,Soso Maness,0.759592437247025
7,mfw,cosine_delta,3,Werenoi,0.7791943615765032
7,mfw,cosine_delta,4,So La Lune,0.7831970826693806
7,mfw,cosine_delta,5,Kerchak,0.7935266288211189
7,mfw,cosine_delta,6,Naps,0.7996721307666801
7,mfw,cosine_delta,7,Fresh laDouille,0.8039771379047609
7,mfw,cosine_delta,8,GLK,0.8046207972363478
7,mfw,cosine_delta,9,Maes,0.8184403957871375
7,mfw,cosine_delta,10,SDM,0.8210037191676085
7,mfw,cosine_delta,11,Beendo Z,0.8279787071866324
7,mfw,cosine_delta,12,UZI (FRA),0.8320313604051851
7,mfw,cosine_delta,13,Koba LaD,0.835328712434431
7,mfw,cosine_delta,14,​DA Uzi,0.8370645888519452
7,mfw,cosine_delta,15,4Keus,0.837922999812046
7,mfw,cosine_delta,16,Nahir,0.8425071481121229
7,mfw,cosine_delta,17,Lacrim,0.8474593858936602
7,mfw,cosine_delta,18,Hornet La Frappe,0.8481746624522606
7,mfw,cosine_delta,19,ASHE 22,0.8488189470331551
7,mfw,cosine_delta,20,Roshi,0.8529918374568494
7,mfw,cosine_delta,21,Souffrance,0.8540794419409217
7,mfw,cosine_delta,22,Worms-T,0.8561000120897845
7,mfw,cosine_delta,23,Zola,0.857189863024132
7,mfw,cosine_delta,24,Ninho,0.8575978985147091
7,mfw,cosine_delta,25,Youri,0.8594866246606262
7,mfw,burrows_delta,1,Lacrim,0.6872438001392006
7,mfw,burrows_delta,2,GLK,0.7008303273103221
7,mfw,burrows_delta,3,Sofiane,0.708036958501428
7,mfw,burrows_delta,4,Nahir,0.7098195918135175
7,mfw,burrows_delta,5,Lesram,0.7136847312593244
7,mfw,burrows_delta,6,Zkr,0.7159218100328761
7,mfw,burrows_delta,7,Hayce Lemsi,0.7251548465605502
7,mfw,burrows_delta,8,Deen Burbigo,0.7291514746641269
7,mfw,burrows_delta,9,SCH,0.7301846475489517
7,mfw,burrows_delta,10,ISK,0.7311002199761342
7,mfw,burrows_delta,11,Panama Bende,0.7354366669028964
7,mfw,burrows_delta,12,Hugo TSR,0.73614301052304
7,mfw,burrows_delta,13,Soso Maness,0.7387147627397939
7,mfw,burrows_delta,14,L’Entourage,0.7429062928421772
7,mfw,burrows_delta,15,Dibson,0.7429932839905276
7,mfw,burrows_delta,16,Sopico,0.7439695609904485
7,mfw,burrows_delta,17,Furax Barbarossa,0.7450426345089309
7,mfw,burrows_delta,18,Mister V,0.7466155652900933
7,mfw,burrows_delta,19,Lartiste,0.7470957182608264
7,mfw,burrows_delta,20,Worms-T,0.748255088514299
7,mfw,burrows_delta,21,So La Lune,0.7500044512575633
7,mfw,burrows_delta,22,Beendo Z,0.750844758216322
7,mfw,burrows_delta,23,Octobre Rouge,0.7515732078920083
7,mfw,burrows_delta,24,Vald,0.7520793383149212
7,mfw,burrows_delta,25,Mister You,0.7534772644807273
7,char,cosine_delta,1,Werenoi,0.8283184606409459
7,char,cosine_delta,2,UZI (FRA),0.8327303209060432
7,char,cosine_delta,3,Zola,0.8382734303778687
7,char,cosine_delta,4,Kerchak,0.8420047920071803
7,char,cosine_delta,5,ASHE 22,0.8429109026176618
7,char,cosine_delta,6,Fresh laDouille,0.8526507426753287
7,char,cosine_delta,7,Beendo Z,0.8557156294702999
7,char,cosine_delta,8,So La Lune,0.8583124090038096
7,char,cosine_delta,9,Djadja & Dinaz,0.8595810672597084
7,char,cosine_delta,10,SCH,0.8597682484862958
7,char,cosine_delta,11,Worms-T,0.8611936140184381
7,char,cosine_delta,12,Roshi,0.8613403804642044
7,char,cosine_delta,13,Maes,0.8617230087947036
7,char,cosine_delta,14,​DA Uzi,0.8647796141738048
7,char,cosine_delta,15,ISK,0.8664263614308485
7,char,cosine_delta,16,Nahir,0.8674340881109837
7,char,cosine_delta,17,Diddi Trix,0.8734842105721711
7,char,cosine_delta,18,Soso Maness,0.8833746314778691
7,char,cosine_delta,19,​​okis,0.8841134092880586
7,char,cosine_delta,20,Zbig,0.8842145669864484
7,char,cosine_delta,21,GLK,0.8844391720274436
7,char,cosine_delta,22,Heuss L’enfoiré,0.8850489960918615
7,char,cosine_delta,23,Sopico,0.8887854834997752
7,char,cosine_delta,24,Ademo,0.8902698510541514
7,char,cosine_delta,25,Naps,0.8920711264010772
7,char,burrows_delta,1,Worms-T,0.768676120722358
7,char,burrows_delta,2,ISK,0.779033525895357
7,char,burrows_delta,3,Lacrim,0.7860029402823328
7,char,burrows_delta,4,Dibson,0.7895680765816754
7,char,burrows_delta,5,Sadek,0.79473710740607
7,char,burrows_delta,6,Ademo,0.7957835242167244
7,char,burrows_delta,7,Zkr,0.7964165139349941
7,char,burrows_delta,8,Deen Burbigo,0.7965415254790826
7,char,burrows_delta,9,Nahir,0.8011043380917323
7,char,burrows_delta,10,Panama Bende,0.8076316463750163
7,char,burrows_delta,11,YL,0.8077867369412449
7,char,burrows_delta,12,S.Pri Noir,0.8098970964491724
7,char,burrows_delta,13,Népal,0.8108867981345301
7,char,burrows_delta,14,Lesram,0.8109417362066242
7,char,burrows_delta,15,Sopico,0.8170788249136667
7,char,burrows_delta,16,Niro,0.8174604470209988
7,char,burrows_delta,17,L’Entourage,0.8177348564544737
7,char,burrows_delta,18,5 Majeur,0.8178433589822631
7,char,burrows_delta,19,Alpha Wann,0.8204060622616202
7,char,burrows_delta,20,Mister You,0.8230988310967335
7,char,burrows_delta,21,Hugo TSR,0.8231097019725379
7,char,burrows_delta,22,Zesau,0.8237412636664357
7,char,burrows_delta,23,Volts Face,0.8256353823332062
7,char,burrows_delta,24,Octobre Rouge,0.8263210776155058
7,char,burrows_delta,25,PLK,0.8278868419897505
8,mfw,cosine_delta,1,UZI (FRA),0.7331696936975938
8,mfw,cosine_delta,2,Kerchak,0.751373252461119
8,mfw,cosine_delta,3,Beendo Z,0.7636758863649817
8,mfw,cosine_delta,4,Roshi,0.7892124874972125
8,mfw,cosine_delta,5,Hatik,0.8042987608226758
8,mfw,cosine_delta,6,SCH,0.8125939318273698
8,mfw,cosine_delta,7,Fresh laDouille,0.8188274159708161
8,mfw,cosine_delta,8,ASHE 22,0.819642195077329
8,mfw,cosine_delta,9,Werenoi,0.8219908529331439
8,mfw,cosine_delta,10,​DA Uzi,0.8229168694817065
8,mfw,cosine_delta,11,Soso Maness,0.8248118631876785
8,mfw,cosine_delta,12,Hornet La Frappe,0.8296892517144068
8,mfw,cosine_delta,13,4Keus,0.83041540531747
8,mfw,cosine_delta,14,ISK,0.8347912787081722
8,mfw,cosine_delta,15,Youri,0.8352426867472996
8,mfw,cosine_delta,16,Zbig,0.8397756800735303
8,mfw,cosine_delta,17,Maes,0.8434639957725993
8,mfw,cosine_delta,18,Lacrim,0.8451941787108608
8,mfw,cosine_delta,19,Koba LaD,0.8453119539410797
8,mfw,cosine_delta,20,GLK,0.8457701137443887
8,mfw,cosine_delta,21,Guizmo,0.8480937675997366
8,mfw,cosine_delta,22,Niro,0.8486082121983809
8,mfw,cosine_delta,23,Worms-T,0.8506344449008858
8,mfw,cosine_delta,24,Sofiane,0.8508663044722491
8,mfw,cosine_delta,25,Lesram,0.8521986405053261
8,mfw,burrows_delta,1,Zkr,0.7173519495643501
8,mfw,burrows_delta,2,Panama Bende,0.7221389474724608
8,mfw,burrows_delta,3,Guizmo,0.7294094816581932
8,mfw,burrows_delta,4,Nahir,0.7312389910448694
8,mfw,burrows_delta,5,Soso Maness,0.7360770643549506
8,mfw,burrows_delta,6,Lesram,0.7387601183465088
8,mfw,burrows_delta,7,Hatik,0.7411744481564587
8,mfw,burrows_delta,8,Deen Burbigo,0.7414067576744203
8,mfw,burrows_delta,9,Beendo Z,0.7427185113323973
8,mfw,burrows_delta,10,UZI (FRA),0.7428196104253875
8,mfw,burrows_delta,11,Lacrim,0.7453132388961183
8,mfw,burrows_delta,12,Sam’s,0.7469072044204143
8,mfw,burrows_delta,13,Caballero,0.749574923358994
8,mfw,burrows_delta,14,Sadek,0.7518479660124837
8,mfw,burrows_delta,15,MMZ,0.7535012386407559
8,mfw,burrows_delta,16,Davodka,0.7545034168052599
8,mfw,burrows_delta,17,Mister V,0.7552976916767293
8,mfw,burrows_delta,18,ISK,0.7566800600841763
8,mfw,burrows_delta,19,Vin’s,0.7580125258485946
8,mfw,burrows_delta,20,Worms-T,0.7590269273808353
8,mfw,burrows_delta,21,SCH,0.7591394204529677
8,mfw,burrows_delta,22,Hayce Lemsi,0.7610839310030295
8,mfw,burrows_delta,23,Mister You,0.7613476577383674
8,mfw,burrows_delta,24,Dibson,0.7625925123672815
8,mfw,burrows_delta,25,Hugo TSR,0.7641682164305482
8,char,cosine_delta,1,Kerchak,0.8063898221776085
8,char,cosine_delta,2,Beendo Z,0.8083557420539168
8,char,cosine_delta,3,ASHE 22,0.8150641768422302
8,char,cosine_delta,4,UZI (FRA),0.824498247802657
8,char,cosine_delta,5,Werenoi,0.8355367984099049
8,char,cosine_delta,6,​DA Uzi,0.8399024232922475
8,char,cosine_delta,7,SCH,0.8504623143211373
8,char,cosine_delta,8,Djadja & Dinaz,0.8522680232730159
8,char,cosine_delta,9,Roshi,0.8533895067535766
8,char,cosine_delta,10,Zkr,0.8559194195708402
8,char,cosine_delta,11,Fresh laDouille,0.8577256390226393
8,char,cosine_delta,12,Timal,0.8584327316924654
8,char,cosine_delta,13,Zola,0.861847687136713
8,char,cosine_delta,14,Worms-T,0.8618784375943442
8,char,cosine_delta,15,​​okis,0.8644532011911469
8,char,cosine_delta,16,Heuss L’enfoiré,0.8644977933001021
8,char,cosine_delta,17,Maes,0.866407373303435
8,char,cosine_delta,18,ISK,0.8667844493867598
8,char,cosine_delta,19,F430,0.870905209188835
8,char,cosine_delta,20,Zbig,0.8709345147916919
8,char,cosine_delta,21,Niro,0.8769370037406291
8,char,cosine_delta,22,4Keus,0.8773576490974239
8,char,cosine_delta,23,RK,0.8791622339537015
8,char,cosine_delta,24,Sopico,0.881702360562931
8,char,cosine_delta,25,Hornet La Frappe,0.8834869935037956
8,char,burrows_delta,1,Worms-T,0.7893470831906068
8,char,burrows_delta,2,Zkr,0.7992452983466444
8,char,burrows_delta,3,Nahir,0.8004452698132274
8,char,burrows_delta,4,S.Pri Noir,0.8033072800600818
8,char,burrows_delta,5,Sam’s,0.807396191506659
8,char,burrows_delta,6,ISK,0.8124858069061744
8,char,burrows_delta,7,Deen Burbigo,0.8145336675710568
8,char,burrows_delta,8,Vin’s,0.8157533884034531
8,char,burrows_delta,9,Lesram,0.8165139012039824
8,char,burrows_delta,10,5 Majeur,0.816807857809732
8,char,burrows_delta,11,Niro,0.818219753911423
8,char,burrows_delta,12,Caballero,0.8183569496733644
8,char,burrows_delta,13,Ademo,0.8186457124275677
8,char,burrows_delta,14,Panama Bende,0.8189789161289691
8,char,burrows_delta,15,Lacrim,0.8191556072016452
8,char,burrows_delta,16,Hugo TSR,0.8215396986035386
8,char,burrows_delta,17,Despo Rutti,0.82290368924635
8,char,burrows_delta,18,Guizmo,0.8275022176398488
8,char,burrows_delta,19,Jarod,0.8278025028133754
8,char,burrows_delta,20,SCH,0.829495090193276
8,char,burrows_delta,21,Sopico,0.8301591055292834
8,char,burrows_delta,22,Népal,0.8317327423635072
8,char,burrows_delta,23,Dibson,0.8319611159737522
8,char,burrows_delta,24,JuL,0.8331558788550019
8,char,burrows_delta,25,Volts Face,0.8338127396927955
9,mfw,cosine_delta,1,Werenoi,0.7508084673942932
9,mfw,cosine_delta,2,Soso Maness,0.7515194804262975
9,mfw,cosine_delta,3,SCH,0.763436583063309
9,mfw,cosine_delta,4,Lacrim,0.7691150161122953
9,mfw,cosine_delta,5,Maes,0.7815480999668256
9,mfw,cosine_delta,6,Kerchak,0.7891568713338974
9,mfw,cosine_delta,7,UZI (FRA),0.8011883723150999
9,mfw,cosine_delta,8,Fresh laDouille,0.8041264496847234
9,mfw,cosine_delta,9,Zkr,0.8047840386521607
9,mfw,cosine_delta,10,Beendo Z,0.811579662104719
9,mfw,cosine_delta,11,RK,0.816669934454006
9,mfw,cosine_delta,12,GLK,0.8301242507638273
9,mfw,cosine_delta,13,Worms-T,0.8332055761111218
9,mfw,cosine_delta,14,​​okis,0.8370031297948121
9,mfw,cosine_delta,15,Hornet La Frappe,0.837848268658984
9,mfw,cosine_delta,16,Zbig,0.8394492916054336
9,mfw,cosine_delta,17,Timal,0.8405897337201509
9,mfw,cosine_delta,18,Youri,0.8415789315878951
9,mfw,cosine_delta,19,Lesram,0.8416393708153309
9,mfw,cosine_delta,20,Djadja & Dinaz,0.8433807873629032
9,mfw,cosine_delta,21,Gambi,0.8447126615191693
9,mfw,cosine_delta,22,ASHE 22,0.8463167207275407
9,mfw,cosine_delta,23,​DA Uzi,0.8507851960397474
9,mfw,cosine_delta,24,Sofiane,0.8562759148597147
9,mfw,cosine_delta,25,Roshi,0.8568433317281983
9,mfw,burrows_delta,1,Zkr,0.6483947053099112
9,mfw,burrows_delta,2,Lacrim,0.6781328949081963
9,mfw,burrows_delta,3,Sadek,0.6970272491977291
9,mfw,burrows_delta,4,YL,0.7007568836541529
9,mfw,burrows_delta,5,Deen Burbigo,0.7030521268805219
9,mfw,burrows_delta,6,SCH,0.7069176371385975
9,mfw,burrows_delta,7,Dibson,0.7107316982759991
9,mfw,burrows_delta,8,Panama Bende,0.7234554705880071
9,mfw,burrows_delta,9,Beendo Z,0.7293638155575435
9,mfw,burrows_delta,10,Hugo TSR,0.7340209889869443
9,mfw,burrows_delta,11,S-Crew,0.7349309378893126
9,mfw,burrows_delta,12,Mister You,0.742223722385682
9,mfw,burrows_delta,13,Werenoi,0.7437109796421411
9,mfw,burrows_delta,14,Sofiane,0.7438389447312004
9,mfw,burrows_delta,15,Worms-T,0.7457369557984741
9,mfw,burrows_delta,16,Gambi,0.7468324315253422
9,mfw,burrows_delta,17,Maes,0.7476309653624846
9,mfw,burrows_delta,18,Soso Maness,0.748241473575363
9,mfw,burrows_delta,19,Hayce Lemsi,0.7528811409846183
9,mfw,burrows_delta,20,UZI (FRA),0.753647754884162
9,mfw,burrows_delta,21,Seth Gueko,0.7540150414205755
9,mfw,burrows_delta,22,Caballero,0.7567922877714394
9,mfw,burrows_delta,23,Zola,0.7571007946004646
9,mfw,burrows_delta,24,Lesram,0.7575543174735193
9,mfw,burrows_delta,25,ISK,0.7576326035914794
9,char,cosine_delta,1,UZI (FRA),0.8206098562025548
9,char,cosine_delta,2,Kerchak,0.8225317041030091
9,char,cosine_delta,3,Werenoi,0.8322810065778601
9,char,cosine_delta,4,Beendo Z,0.8362045846920158
9,char,cosine_delta,5,Maes,0.8409664961610703
9,char,cosine_delta,6,Zkr,0.8416273048523927
9,char,cosine_delta,7,Zola,0.8424309475972015
9,char,cosine_delta,8,GLK,0.848432400021738
9,char,cosine_delta,9,​DA Uzi,0.8492064879525306
9,char,cosine_delta,10,ISK,0.8495033899846458
9,char,cosine_delta,11,Seth Gueko,0.849750182903714
9,char,cosine_delta,12,Gambi,0.8534214018703103
9,char,cosine_delta,13,ASHE 22,0.8559412617170548
9,char,cosine_delta,14,Worms-T,0.8585926216902285
