variante,controle,p_valeur
sans featurings,contrôle : 50 % web7,0.0
sans featurings,contrôle : 50 % web7,0.025
sans featurings,contrôle : 50 % web7,0.0
sans featurings,contrôle : 50 % web7,0.005
sans featurings,contrôle : 50 % web7,0.0
sans featurings,contrôle : 50 % web7,0.005
sans featurings,contrôle : 50 % web7,0.0
sans featurings,contrôle : 50 % web7,0.0
sans featurings,contrôle : 50 % web7,0.0
sans featurings,contrôle : 50 % web7,0.31
sans featurings,contrôle : 50 % web7,0.0
