,100 Blaze,13 Block,3010,404Billy,47ter,4Keus,A2H,AM La Scampia,ASHE 22,Abou Debeing,Abou Tall,Alkpote,Alonzo,Alpha Wann,Alrima,Ateyaba,Barack,Beeby,Beendo Z,Bekar,Benab,Benjamin Epps,Bigflo & Oli,Black M,Bolémvn,Booba,Boostee,Bosh,Busta Flex,Butter Bullets,Chilla,Cookiesan,D. Ace,DTF,Dabs,Dadju,Damso,Dandyguel,Davodka,Deen Burbigo,Demi Portion,Denzo,Dibson,Diddi Trix,Dinos,Disiz,Djadja & Dinaz,Dosseh,Eddy de Pretto,Elams,Elh Kmer,F430,Franglish,Freeze Corleone,Fresh laDouille,Furax Barbarossa,GLK,Gambi,Gambino La MG,Gazo,Georgio,Gims,Gradur,Grand Corps Malade,Grems,Guizmo,Guy2Bezbar,Hamza,Hatik,Hayce Lemsi,Heuss L’enfoiré,Hippocampe Fou,Hooss,Hornet La Frappe,Hyacinthe,IAM,ISK,J9ueve,JNR Slice,Jack Uzi,Jarod,Jazzy Bazz,JeanJass,Joe Lucazz,Jok’Air,Jorrdee,Josman,JuL,KIK,KaNoé (BEL),Kaaris,Kalash,Kalash Criminel,Kamikaz,KeBlack,Kekra,Kemmler,Kerchak,Kery James,Koba LaD,Kodes,Kofs,Krisy,La Fouine,La Fève,Lacraps,Lacrim,Lala &ce,Landy,Lartiste,Laylow,Le Juiice,Lefa,Lesram,Leto,Limsa d’Aulnay,Lomepal,Lonepsi,Lord Esperanza,Lorenzo,Lucio Bukowski,Luidji,Lujipeka,Luni Sacks,Luv Resval,Lycos,L’Algérino,MHD,MRC,Mac Tyer,Maes,Maska,McFly & Carlito,Meryl,Mister V,Mister You,Moha K,Moha La Squale,Moubarak,Médine,Nahir,Naps,Naza,Nekfeu,Nemir,Niaks,Ninho,Niro,Niska,Nusky,OBOY,Odezenne,Ol’ Kainry,OrelSan,PLK,PRIME,Prince Waly,R.E.D.K.,RK,Retro X,Ridsa,Rim’K,Riski,Rockin’ Squat,Rohff,Roméo Elvis,Roshi,Rounhaa,S-Pion,S.Pri Noir,SCH,SDM,Sadek,Sam’s,Scylla,Serane,Seth Gueko,Sinik,Sneazzy,So La Lune,Sofiane,Soolking,Sopico,Soprano,Soso Maness,Souffrance,Spider ZED,Still Fresh,Suzuya,Swift Guad,Therapie TAXI,Timal,Tsew The Kid,USKY,UZI (FRA),VII,Vald,Vegedream,Vin’s,Volts Face,Werenoi,YL,Yaro,Younès,Youri,Youssoupha,Youv Dee,Zamdane,Zbig,Ziak,Zikxo,Zkr,Zola,Zuukou Mayzie,​DA Uzi,​nelick,​​okis
100 Blaze,1.3322676295501878e-15,0.1324237514911336,0.11547682753463484,0.11742075780193739,0.16420150911234,0.11636215380884662,0.12811623972778707,0.2019360556654416,0.11517565768771976,0.1907693077871514,0.17207130607205834,0.12244255307271767,0.12645095754043711,0.13585764366910325,0.16412335822147628,0.20115982478771932,0.17584584724292873,0.14093445917912784,0.13319416321462563,0.13265859632357668,0.14055574123849757,0.13763924105051384,0.1246848639114948,0.15363316788527637,0.12868540925280747,0.17296706113292915,0.19759725580096887,0.14246597315307497,0.18889471271834324,0.21083804924266025,0.17732705391573578,0.14985017024705394,0.12596026628999402,0.14894932215926882,0.1341234523354482,0.16722335241062414,0.1589014573652655,0.19365133397331524,0.15335093222236018,0.16134302983057192,0.1482065017573898,0.1418616534431053,0.13443689852073837,0.1586197117511473,0.11495733823285714,0.1876437355365146,0.13125616603762902,0.11522147616654299,0.1943174185418164,0.13789237076734118,0.14254856852878828,0.13758100971451015,0.1794276310179771,0.16904399105444634,0.1481712600518723,0.15918292383501176,0.12936257058817768,0.17349606559907427,0.14747188462583793,0.1835233167958018,0.14038478018087686,0.13571806155415067,0.18838387250128952,0.20556447022023805,0.13705272739318997,0.10869370562725145,0.14805022340198115,0.172639947881297,0.11873351530140497,0.10732439685877138,0.18899000692580037,0.17399914290683738,0.12967058185415847,0.1297348138536717,0.18622749344817346,0.14193351046018676,0.1079765789347179,0.17752319635913716,0.18631557579277758,0.1534050867208081,0.12042237748112117,0.1689827521297791,0.18526918836871753,0.1692147570807362,0.11752664052339623,0.16121505270069336,0.12963069042970232,0.11350424449922092,0.11899655929612696,0.13858191182240776,0.12824753098383868,0.16170980059726958,0.13140470482219968,0.14947540345272914,0.18892125440206886,0.12648970993974418,0.15053877059753162,0.15021128791899552,0.18664481415842815,0.12221066898602939,0.1649221851704037,0.12317285656065968,0.18034707636275482,0.12991621824850796,0.11414432594536994,0.13750549632527054,0.12180294629963706,0.1832121581360756,0.13301734895846495,0.14239858745384282,0.13400114733501034,0.16114655801258382,0.13521131917841456,0.14038185038261208,0.11457705433653886,0.19728606267612325,0.13645607401312043,0.22766705837917312,0.1259960631544006,0.15468471569363285,0.1480253607258114,0.20133042628077047,0.1366074992615145,0.21880527530258997,0.11181897845849753,0.1824316361352768,0.190095448410049,0.1900319757983443,0.23616037606045892,0.13326225829808958,0.13038886199237576,0.1729823200548002,0.21489233853721723,0.22261244058033414,0.13852944022069547,0.12896891460794535,0.22350750022887556,0.16400217039965914,0.18287560382685908,0.14440342236052806,0.11495531796593639,0.12709331445878125,0.14650352403325428,0.14166737590019318,0.23088814157920445,0.15534110035977167,0.10971183962400854,0.11904923462560413,0.1484763882659239,0.1710163469105388,0.18256447282992672,0.25935702052679466,0.1434769792250825,0.15809718463465594,0.11268484661338385,0.20778241619537285,0.1990780711685558,0.14075844694512718,0.10627317542039438,0.13235392017439418,0.26075062221922063,0.17626918035114703,0.23930847055399673,0.18515680387373812,0.12487029127669047,0.12744611551599605,0.1231450485638822,0.1513983896326072,0.17238337924882052,0.12942896642777268,0.12818904540289122,0.15385263678013028,0.11812832677394602,0.13690214355495556,0.1623153704770054,0.17459660826449608,0.1310024526949355,0.1555496446768373,0.14930887094020828,0.1291998262531121,0.15443504073017733,0.1644413982953722,0.15716883522699,0.1808722400215318,0.1241936969770987,0.13227995215277766,0.20257751515597489,0.18492219437755875,0.17065069355013818,0.1235867654231575,0.2109778012434509,0.12076148811738918,0.1620514947184506,0.1763119575365486,0.15246515268846272,0.1930474105523644,0.11459695046566243,0.17383669986533123,0.13629400562319038,0.19300258010372884,0.15713285474757532,0.11224787824795268,0.12831329748546327,0.1665695752871702,0.17339737542836187,0.16843486313773226,0.1360619854994083,0.13602242368998252,0.15879672207707018,0.14251748291613675,0.11429960620370694,0.11794073176441044,0.1300230726120174,0.20925444913898006,0.11391793147681084,0.15355456222677988,0.16482157020126809
13 Block,0.1324237514911336,-1.9984014443252818e-15,0.11470985211560292,0.10688032426318395,0.15915811207131203,0.10488163162498398,0.11590987678321218,0.18937837780936795,0.11657870001868242,0.18683962170175883,0.16108188631799458,0.10732649634496061,0.11866002262078523,0.1265369454241907,0.16415824941661028,0.2104307641943286,0.16826930926279482,0.13497542891733116,0.1208914063662948,0.1221629688810646,0.12611186158494303,0.13400750208347967,0.11884755798976565,0.14955160199588535,0.11950965956214732,0.15142015051165414,0.2001508100367997,0.13445381197533046,0.19090113753647697,0.20905397705064843,0.17412260033731364,0.14323524789206743,0.11788766070122181,0.13761282743687386,0.11903589841077,0.16243098795761401,0.15111510306683484,0.18128375338023983,0.14289472294419192,0.14505036755832046,0.13838982134027733,0.13168033509856258,0.1235591335051357,0.15085236481838282,0.11135912799602243,0.1712855304602181,0.12448648419251984,0.10081654783310423,0.17922451563889563,0.14084573067553519,0.1276343919152666,0.13235026594030608,0.18716083833928887,0.16149722567236102,0.13365229584330496,0.15530882892453635,0.11234495572795733,0.16393853107382805,0.14252412031599304,0.18649108839606998,0.12425401639538391,0.1315000413835079,0.1772694802230873,0.18995092851416095,0.1328049118613177,0.10123068227672971,0.16072680215334356,0.17502215236578933,0.10688495479219462,0.10544758530008957,0.16699999935699195,0.1742795641003706,0.12578191096301983,0.11077109864322865,0.16614970218480518,0.1359678429738138,0.0997378730566214,0.18221084528153786,0.17774670411396842,0.14344449468866283,0.12094430817646751,0.15595590109439783,0.17317331766422495,0.1452422853327101,0.11288093394239584,0.15490330991891432,0.12747193185047578,0.11656726067498646,0.11140372936602083,0.1356464041633223,0.11653333119170717,0.16263796430559352,0.12476253193886422,0.1401694784622305,0.17584468503977724,0.1248801321534112,0.14124701099388115,0.14096514521345171,0.17002588237675154,0.10393250645227148,0.16049735954605004,0.11878660602866942,0.17770167110978097,0.11977063673702626,0.1184131443369203,0.13550402668169625,0.11727185970005916,0.19601544762981227,0.12037114116419956,0.14606085386879708,0.13419767295482943,0.162887185915223,0.12365944397906037,0.13064846904397054,0.10931387686931127,0.17980102621862482,0.13125838916612909,0.21366800893842575,0.1276024484367736,0.14435951790276558,0.12796564736840643,0.19223677505328374,0.1298529016026989,0.2097428841031832,0.11457936049738504,0.18079086010212608,0.1878429204926687,0.19404719527474934,0.2319317191142235,0.12740973897983,0.1081629254926455,0.1587780759244668,0.2011183052173865,0.22220382244556647,0.13743979992553101,0.12392979031363838,0.21916707681403091,0.1491417450741701,0.18402269991383757,0.13359538747541222,0.10464103208329589,0.1327157975710851,0.14284430528434122,0.1255717258454644,0.2127755009027239,0.1420972568461738,0.09989295449782609,0.10715128203639535,0.13192714057177768,0.16985269433951722,0.17884020450642002,0.25617508808097433,0.13729301796643933,0.1486781335042182,0.10491503455701745,0.19417517959656982,0.1876519069785123,0.13371332588149354,0.10279282785296573,0.1368041007456876,0.24819061802200582,0.1630477671148266,0.24266398711234094,0.17261048962884196,0.11739060652881839,0.12864351879662772,0.11659777982927455,0.14160105661446976,0.16409965078174682,0.12782739900550844,0.11519957046023355,0.1403642414226498,0.10948170826661852,0.12791380127956165,0.14597406085796338,0.18601212936109313,0.12078997569256911,0.14423625521366334,0.1529282779273392,0.11970039761233464,0.14165282773763999,0.1586443753903275,0.15164734212154551,0.17669022521045274,0.121197504236643,0.1181583501204655,0.19257368888083914,0.18286731799630562,0.1675914544698116,0.11344895757688622,0.20819807509566945,0.1128175189975863,0.15792587507033473,0.18058951279189905,0.13691268721758731,0.18028390535428507,0.10482296285093906,0.1733099978641236,0.12623140728338278,0.17885158766272546,0.14196808760266155,0.10085230197242323,0.12353307323400742,0.15952021479443879,0.1650865311785279,0.15869379421257734,0.14337191814598327,0.12305498508071955,0.15199630174846923,0.128794567156707,0.10540978386285049,0.10646566659165213,0.11799384013230052,0.20828775386165677,0.1006312733508512,0.15552386083970116,0.15059412498093527
3010,0.11547682753463484,0.11470985211560292,-6.661338147750939e-16,0.07137461754861796,0.11681206721362125,0.09515117579156673,0.0850460418123058,0.18922441180270444,0.10148642435888444,0.17314170586250444,0.1441544012627929,0.08147039649983778,0.1069091458963295,0.09349593435723236,0.1520495392233855,0.19340702294689982,0.1471668179332133,0.09513601872344246,0.09862623302237361,0.076101338663908,0.11984529040705061,0.10623494005539658,0.07541574132802009,0.1278660932264455,0.10274642117664712,0.14297955117728545,0.16152379400968475,0.1225702718317645,0.1621967173918114,0.1869581311225711,0.15118999473277972,0.10553049709161466,0.07043620070095391,0.1294640341586718,0.11108867590320126,0.12329020348980246,0.1281871608755949,0.1530421573269377,0.09738738230128996,0.12595967286075727,0.09997031243481702,0.11766353729097079,0.10152918752539875,0.14810759901903015,0.07544154641767598,0.15057034180020878,0.0939049328780549,0.07946736245508657,0.15116868616872536,0.12528161573540908,0.111659402892059,0.11963930987647031,0.16134372283705356,0.1431235075128946,0.1182451237528015,0.11481407185011916,0.11031875464461438,0.1671193688285596,0.13280783906204152,0.18732296674604243,0.07842958618778983,0.09513302300465487,0.19324664238806588,0.1478444158014599,0.09904979865818808,0.07371294657656768,0.14560814025119373,0.16310846419762226,0.08131610151792323,0.07700470693349182,0.17207152033924344,0.13845747734073632,0.10100348819186211,0.10130665263264005,0.13668353532416644,0.09578844329680636,0.07627918777622889,0.15438667513729243,0.18144533322339873,0.11426624466815516,0.09106724166277291,0.11425487387235289,0.1532765289394281,0.12281982142457959,0.08174417779160259,0.12876138074619892,0.09263014681452164,0.07860161549087652,0.06561826994663322,0.11419342688553191,0.10808880334580828,0.15368600936420562,0.10838227614964324,0.13260043107086772,0.16131225301294105,0.10069057120372471,0.09378801334382414,0.12952239987332959,0.1466883680971861,0.0940207376496126,0.15450995804843193,0.0966655221661854,0.135001518882078,0.1059957813939586,0.07079096693624354,0.09482015039476188,0.10239437089118031,0.16744724099373565,0.11623956535840718,0.11448139405126834,0.09949755734579668,0.14621952419072415,0.08700077184545729,0.11340535579061584,0.09568725007960188,0.16328306477313037,0.08927083112951562,0.17438097427780808,0.0758792706996575,0.11678215140395254,0.08661378990167345,0.16064564914544177,0.08832157725359369,0.18106056341872245,0.08393092134349056,0.13225431463805226,0.18254678812616287,0.1767062307471826,0.23408815068497313,0.10888620685008676,0.10373427561199988,0.13412771962190473,0.1624743906928312,0.21153527250865978,0.11863007956991023,0.11050172063099761,0.20503765430632848,0.1399619143400822,0.15811275225143717,0.09774226326566837,0.08005021808840262,0.09896711335944086,0.13200746281219267,0.08889436406251727,0.20164004187482965,0.12002692736051934,0.0845367301397093,0.0824340547391812,0.12900061181568245,0.1437272723163635,0.16840188404273793,0.2312483174693052,0.11010797925221316,0.10977887805819508,0.08036511901801535,0.18379050457879553,0.16485325468108514,0.10189184640578486,0.08086385271923247,0.09864088357466849,0.23693964839693793,0.1507799832553497,0.21383587146257987,0.13767457177190934,0.08338787727169139,0.08180798367757969,0.08922407445853264,0.10095241414104772,0.15828882899949537,0.10225662428031612,0.0941807383182447,0.13971478491278888,0.0778281619726362,0.10932350427300441,0.09734611964123552,0.1506577929073939,0.1097169672937881,0.11870509595826928,0.12036988403383375,0.08987868094692664,0.13385563844276005,0.15888720267602352,0.11825710030476588,0.15138271030969497,0.10938756262546412,0.09185048445807464,0.15495563450532412,0.1661032091281116,0.12102299794757365,0.07395149551289715,0.17052636435444757,0.10346276442547675,0.11099579027687434,0.1436590364316105,0.12501470731968212,0.13494983089677381,0.06603545206789885,0.14827686946016916,0.0831731151220082,0.16588758856588326,0.13887274400314586,0.07385871425603585,0.11054974303241016,0.1145412272727846,0.14093790702964415,0.12987548067198784,0.10283231680961336,0.08769903726218309,0.14392108792975866,0.12247176136597682,0.0671877607257122,0.06797658946609031,0.1150532304912606,0.1853207948008102,0.0794094028997836,0.1115475162067382,0.12745160813253364
404Billy,0.11742075780193739,0.10688032426318395,0.07137461754861796,-4.440892098500626e-16,0.13304895519386983,0.09209941456486126,0.08088705290487497,0.19129273004580838,0.09372648386670057,0.1766427689565946,0.14164000273560584,0.06928081242992501,0.09599927068165881,0.09118835170231265,0.15441899964862238,0.1826199086444421,0.15085997453790256,0.10322336259950526,0.09721026594376092,0.08083941942007522,0.10473919762175599,0.0980440964255127,0.07128972102622633,0.11944893807519918,0.09659616095298573,0.13133659885217164,0.17105473281824313,0.12337341324027118,0.17173193454695113,0.1883748072410345,0.14432967503672345,0.10867622005159416,0.07723783058616474,0.12082755656672972,0.10050627011452884,0.12524832133350217,0.11539037686346465,0.16240260244387816,0.10030658861343567,0.11809477005113223,0.10118751976332363,0.12152848895043988,0.10613332206231263,0.1538035386942207,0.06344605359470146,0.14355446505589387,0.09785094943072159,0.06721099910376493,0.15671216918753095,0.12079900785912612,0.09526924008674076,0.11843914358983954,0.16210409076131116,0.1401671905395413,0.12579132652554903,0.12294709443400653,0.09722467975636162,0.16190168534461724,0.12150285840101271,0.17147306556482123,0.07825894639937947,0.08962114402592058,0.17754049423878682,0.15752424498721662,0.0953914449197838,0.0725295074106278,0.13374456285041925,0.15385409042017784,0.07273659413584077,0.06528646155837714,0.1718259766694903,0.13873775522493703,0.09865670241756253,0.09055798557326766,0.13561511883373867,0.09932428150662953,0.07044639312830203,0.16868381987245917,0.178989656631797,0.1112660662440631,0.09390106355102035,0.11964577213954997,0.14746554439929194,0.11467741337801307,0.06955100007489157,0.13304695172922743,0.0874917855952767,0.06639246015587841,0.06546909853910243,0.11611478101862005,0.09062532901831832,0.13772240460011498,0.09530531042222823,0.12858049806362526,0.1587173152787471,0.09794157067384512,0.10411465316124557,0.12240576426217531,0.1426412393465688,0.08557394692176024,0.1392858176194467,0.08975427366140132,0.14555951128963474,0.09505446872557433,0.07645160403050699,0.09806673800560572,0.09456812300873874,0.17201243338583705,0.10458551192405152,0.11806251792560563,0.10257228916497052,0.14569837462008872,0.08178950054202949,0.11608911475800288,0.07649700581179308,0.1627856086228795,0.08905623050549782,0.18149399490898466,0.07288184766806605,0.11561302536208018,0.07906648681627504,0.16145405934978319,0.0870538158859584,0.19258856178855543,0.06903664831747691,0.14481184121517865,0.17928901637957217,0.18282645145197285,0.2371703739403952,0.10256476817077498,0.09061833014735754,0.12690404422805746,0.17918928155460956,0.21024333256911854,0.11871094976058205,0.10355967555470302,0.20979600566029044,0.13993029869329165,0.1691430699190407,0.0927384933950991,0.07219230872980431,0.0990174516709561,0.12997613816655484,0.08533252396453483,0.2055522230622716,0.129022923445413,0.07239360496533209,0.07482414849975116,0.11535893682019704,0.1498488061427803,0.17052787326874552,0.2417989655480931,0.1105442388182043,0.10901836883076377,0.06763358765911742,0.18404108653265416,0.17085009425918596,0.1018284113134591,0.07187065598002462,0.10730927317462458,0.25062129627338936,0.13893903624544546,0.23033204497725923,0.13901266537038937,0.07588155169093092,0.0830294589219196,0.08634795324090638,0.10944015819002939,0.15720292478959186,0.09267011443715545,0.08621993036172426,0.1244662958728574,0.06478061983477379,0.10507269245091178,0.10045447738981761,0.15724068697051086,0.09616662110057017,0.111570813890703,0.11633587132551282,0.08319320542901099,0.1169921723353563,0.14180465893021876,0.11875954462309235,0.15022574696202728,0.10281997577816526,0.09037077698473062,0.1624780796440506,0.17367063012251782,0.1250879613478486,0.07223986539848759,0.17631143197496169,0.10160487031192844,0.11467729759412437,0.14898625220066142,0.12207887290540098,0.13596405694869518,0.058482147926210315,0.14498555354893816,0.08457336479323563,0.16267159118098085,0.12451660282710819,0.06754012016989197,0.10419149411498752,0.12381203638487959,0.1374339198467064,0.12780805562088315,0.10999116933240172,0.07757375182728332,0.14048652310606646,0.11162529654569764,0.06436184159062286,0.06053657543021773,0.0970270248004087,0.1891244146719152,0.07150904240470723,0.12039530460963621,0.1298450964129968
47ter,0.16420150911234,0.15915811207131203,0.11681206721362125,0.13304895519386983,-4.440892098500626e-16,0.1342968352606816,0.1294942367221067,0.19458633876124065,0.16361701825700725,0.1835007198861882,0.16008957266481671,0.14190386832925272,0.1432098188074128,0.1560376850075046,0.16780006766370792,0.24155830141832857,0.163409477093579,0.1398245112391734,0.14590972801473512,0.11156436826722005,0.1512707121505641,0.1508133537739611,0.10431033112665655,0.1449664075639031,0.13647631674766625,0.1623172114083654,0.15916558871021913,0.1693932365914409,0.19497098790876644,0.21479901746795826,0.16184202008496595,0.12693839850199262,0.11130494005685798,0.15807319002455367,0.14693707057465055,0.1357112328099298,0.15793875934411328,0.16847985768400298,0.12432276129699527,0.16405803458164725,0.11819246758830537,0.15408323161053927,0.12976956994064903,0.19306368343967117,0.12392545516970555,0.16859194329329263,0.12909340296026872,0.13613621322285674,0.15052947970952413,0.1641658453993463,0.1571405242922831,0.16937316095405153,0.17045213120322822,0.2109871101557078,0.15975207060495367,0.13384908208006563,0.14863867710541379,0.18652598594529035,0.17086315826405374,0.22433370503453076,0.11021266306669275,0.1288137688496227,0.21763720247799379,0.14937874669008766,0.15544627807217337,0.1279952628601393,0.1833196955841324,0.20640324137365373,0.12217647191996506,0.13401336370890105,0.19856994293708208,0.15268019902844776,0.1426388364765515,0.1389950397229469,0.1473741203499278,0.1324101833872383,0.12871356247492594,0.1858620612176881,0.20587805538571058,0.14261444065187034,0.13185220103362327,0.1380139074391571,0.1695753813462465,0.1731861303485689,0.1345784141238684,0.15665718686566266,0.14229399511662477,0.13860803882343065,0.10570980721128742,0.140022048777939,0.15663281130062523,0.1863070007896226,0.15431553882127313,0.16315488484647445,0.16420202878952972,0.16055586766048446,0.11140291322396123,0.1691313839405295,0.16132626668622163,0.14983823000898344,0.18836140146457636,0.12893659407321667,0.1493077365005313,0.14652975127955714,0.1316736862615132,0.12484738695223507,0.13823477730354528,0.20739196872313137,0.15675427365124073,0.14771114696759113,0.14287298065977416,0.18426167515570568,0.12576939773299467,0.1504837776587835,0.15810863696302468,0.18100108371307178,0.11815788182204157,0.15855474061614983,0.1174859049611452,0.15694328562855053,0.13908880164610482,0.16915447059534428,0.11031738624211951,0.19045424556939405,0.1451689358624383,0.12641528476945585,0.1947945670287866,0.1806538191869872,0.22334993497973887,0.14562154831974783,0.15118528253060215,0.15097285801878457,0.168741335632278,0.22009132370913065,0.15388353358761275,0.14129649596182792,0.19623510878388384,0.1696276162230549,0.18186232911954858,0.12802774755390323,0.1288334943593572,0.14970066877858634,0.1595649314363774,0.12299127429038581,0.1922407602464321,0.15793328680806074,0.1402819073412087,0.13048174928556833,0.1774613290109479,0.14938037693163042,0.20158872480612178,0.21042148537467942,0.15299792594505668,0.12612684535450858,0.12831438755538305,0.2230542073879359,0.19132980759059837,0.142045551960857,0.1254571664453823,0.15551665791959224,0.20906053957897897,0.18483413277660754,0.24008530029625896,0.16968085626242335,0.13888677466460353,0.11773283018380598,0.14898942054906716,0.12960032322418946,0.18571791745606414,0.14920978171050114,0.14742611145342788,0.1799072625608481,0.1310911546077108,0.15067525944614257,0.11729737760015646,0.1964485459847105,0.14978153408930017,0.1391446412449191,0.15547907806140482,0.13576886907171026,0.16505683152047168,0.17559985787177135,0.15185248016512032,0.15969517117226506,0.1501913404801859,0.13948084565780572,0.1441533153947735,0.1668115711060436,0.1290432534807523,0.11880445323882849,0.16218637851853202,0.14910699194473154,0.11694823808894206,0.15582089200594884,0.16032742178264414,0.16663891861184454,0.12254693450934329,0.15972443616267085,0.11337944986639759,0.1659803284303062,0.17420926736320375,0.12659934178769716,0.14927220092275095,0.12985746668279585,0.17112487890968775,0.14993880377773283,0.14150184661196596,0.12324425879290501,0.1763037255837656,0.16390801379252773,0.1179234768371209,0.12300214679558363,0.16747262906432103,0.20121825486424527,0.12041947296411248,0.13293661133897794,0.16707336401492612
4Keus,0.11636215380884662,0.10488163162498398,0.09515117579156673,0.09209941456486126,0.1342968352606816,0.0,0.0943499961714801,0.171979228770623,0.10464950124360717,0.16201440280829782,0.14241054802648878,0.09592668040038566,0.09589461902796037,0.11653397965648604,0.13295271543085563,0.20313264705346035,0.1420534132522704,0.11624801190340739,0.10055129870726964,0.09645519865897034,0.09743023405128048,0.12442077382455319,0.09981457107084868,0.12485283307265149,0.09214766205141478,0.1453054695380085,0.18005047936203977,0.11483279620694575,0.17446884576482058,0.20703644371667007,0.15768964701430532,0.1204811224561001,0.0984856592959199,0.11835069236627205,0.09768601679692512,0.13328126176962019,0.1293625471606108,0.17524533549494525,0.12167943947313598,0.14354877269675703,0.11964168994147328,0.11033739379048069,0.10036300656825403,0.13497589032829538,0.08753330490774502,0.15719529453869185,0.09080675586491671,0.08423004238359533,0.16956491464483292,0.10717310188191409,0.10861014077766284,0.12204752590648626,0.15437902635945622,0.16493563937003775,0.10593163986172727,0.13318240477391285,0.0908564718037721,0.14858964968799948,0.11704410591203573,0.17971223302943418,0.10169502663531871,0.10254890834883879,0.16272275902100586,0.17415365991313025,0.1192643185935226,0.07817147644436628,0.13788323917891698,0.1649874909164898,0.07694024872684457,0.08101755205379957,0.15992119093640655,0.15867347397789233,0.09694282176358826,0.08943716296531323,0.15421464537690277,0.1203715314354854,0.07518065610391622,0.16574099792073926,0.16466608412996164,0.13020720191365254,0.09713150563947448,0.1438876019015195,0.16541350567820579,0.13835411976676315,0.08975514827287312,0.1429120820881259,0.10516221647565993,0.08061546965162814,0.08857689975312633,0.11016826473422181,0.10123834278181565,0.14572281076803906,0.10816081447658465,0.12231231314340896,0.15200763950214136,0.10980238388150831,0.12345329419570972,0.12860239547163832,0.1624269703217115,0.08614218413237529,0.13701277539474954,0.09260264821124364,0.159133036845709,0.10214835076768003,0.09222730826431558,0.1172085753084966,0.10040415373848377,0.17683167672487698,0.09797872625489445,0.11726688089704496,0.11056394457711616,0.14902214068471986,0.10299034618644698,0.11291779454170359,0.09024501578441946,0.17061052347239591,0.11524774503024826,0.20308305150202743,0.09712749641871599,0.13061097492692653,0.11570318982235117,0.18106454742533773,0.10329220956383811,0.19503278602854046,0.08943372749149281,0.15402735706716875,0.16643676832888732,0.15856522185722532,0.21122541431773878,0.11342494472507103,0.09090646954446802,0.14543774044938174,0.18501404399848276,0.21141537063030935,0.12432325933687671,0.10364171704686787,0.18786626784219207,0.1278356318550643,0.148600828114674,0.11461706632149238,0.07899308786260695,0.09995809554653001,0.11276315471290366,0.10969928950371488,0.20678370047393735,0.121297667470609,0.07936983178654045,0.08099295306129828,0.11733383572700207,0.14894818144364708,0.16502251769846443,0.23408280076330468,0.12470194589733019,0.13198883936838302,0.0753950767400493,0.19374309279985757,0.1767173260418443,0.12026379563069911,0.0756778632197096,0.11606856866562265,0.23000018992393667,0.1485042359995321,0.22868078346543774,0.16748362677803963,0.09851287786842466,0.10591764279436477,0.09214802925659193,0.12073415532996057,0.14552419191445565,0.10082185504689822,0.09833125407513654,0.11507588327329299,0.08655972855308225,0.1111090355231571,0.12471719971987205,0.17456604438510903,0.11408667966949715,0.12383876949255657,0.13706386374396218,0.08918548766410184,0.12873638806400622,0.1369676079866302,0.13724510410091484,0.15450078289678737,0.0999882282878447,0.10772322576332483,0.18286841311387214,0.15433297234475674,0.1449794452444838,0.08938612507783761,0.18047446441290327,0.09018288123470963,0.127824997876815,0.1560168513434692,0.1149873377725833,0.1719792790490573,0.08599469525718462,0.13789419415637805,0.1061850259570305,0.16408546831013826,0.13067328518008903,0.07929179346710558,0.0964111687749456,0.1353381333063477,0.15050747509472595,0.14540361271964997,0.11480622096042914,0.10026380263170698,0.1363917091255905,0.11989805963522393,0.08123796582802112,0.07935443247813057,0.10468057069988668,0.19648329525925357,0.07620739358627948,0.13579994838766762,0.14547603465772707
