rep,features,metric,rang,artiste,distance
4,char,burrows_delta,8,Dibson,0.7882995071789851
4,char,burrows_delta,9,Lomepal,0.7901548219936401
4,char,burrows_delta,10,ISK,0.7924232298519325
4,char,burrows_delta,11,Hugo TSR,0.7944560660011951
4,char,burrows_delta,12,Aketo,0.7967000600793491
4,char,burrows_delta,13,Nahir,0.7998854954997676
4,char,burrows_delta,14,Worms-T,0.8014856957258581
4,char,burrows_delta,15,Nakk Mendosa,0.8071776765258355
4,char,burrows_delta,16,Sadek,0.8084266739277949
4,char,burrows_delta,17,Mister You,0.8101889823273332
4,char,burrows_delta,18,Saké (FRA),0.8128486957491741
4,char,burrows_delta,19,Rimkus,0.8138537826434513
4,char,burrows_delta,20,Sam’s,0.8149280731363333
4,char,burrows_delta,21,Beendo Z,0.8153476677994465
4,char,burrows_delta,22,Grödash,0.8174636841478172
4,char,burrows_delta,23,Despo Rutti,0.817916382478479
4,char,burrows_delta,24,Jarod,0.8185366213325712
4,char,burrows_delta,25,Népal,0.8192117239333013
5,mfw,cosine_delta,1,Lemon Haze,0.7329360813155587
5,mfw,cosine_delta,2,Rimkus,0.7427449357491136
5,mfw,cosine_delta,3,Werenoi,0.7548603736100972
5,mfw,cosine_delta,4,SCH,0.7647402782839106
5,mfw,cosine_delta,5,Fresh laDouille,0.7663671874384984
5,mfw,cosine_delta,6,Nahir,0.7697674020634448
5,mfw,cosine_delta,7,Maes,0.782798863987038
5,mfw,cosine_delta,8,GLK,0.7872703542876411
5,mfw,cosine_delta,9,Soso Maness,0.7925067973059265
5,mfw,cosine_delta,10,Niska,0.7942174527114938
5,mfw,cosine_delta,11,Worms-T,0.7988472760761384
5,mfw,cosine_delta,12,ASHE 22,0.799732681982231
5,mfw,cosine_delta,13,AM La Scampia,0.7998532221729162
5,mfw,cosine_delta,14,Hooss,0.8081161258110021
5,mfw,cosine_delta,15,Kerchak,0.8102942324277694
5,mfw,cosine_delta,16,Dika,0.811173043577644
5,mfw,cosine_delta,17,Lesram,0.8126878416467522
5,mfw,cosine_delta,18,UZI (FRA),0.8145762521691258
5,mfw,cosine_delta,19,Zola,0.8231481241755897
5,mfw,cosine_delta,20,Graya,0.8273336080787128
5,mfw,cosine_delta,21,Hornet La Frappe,0.8284692713551568
5,mfw,cosine_delta,22,ISK,0.8307328381786451
5,mfw,cosine_delta,23,Diddi Trix,0.8316699065019604
5,mfw,cosine_delta,24,4Keus,0.8319315803265998
5,mfw,cosine_delta,25,Kaaris,0.8328334686403036
5,mfw,burrows_delta,1,Nahir,0.6553914879924191
5,mfw,burrows_delta,2,Zkr,0.6796152365412719
5,mfw,burrows_delta,3,Hayce Lemsi,0.6963798731238019
5,mfw,burrows_delta,4,SCH,0.6972885216756557
5,mfw,burrows_delta,5,ISK,0.7077219519695356
5,mfw,burrows_delta,6,Rimkus,0.7083482393697004
5,mfw,burrows_delta,7,S-Pion,0.7102083195989792
5,mfw,burrows_delta,8,Lemon Haze,0.7185517793212107
5,mfw,burrows_delta,9,Panama Bende,0.7207919215686109
5,mfw,burrows_delta,10,Nekfeu,0.7234711413167383
5,mfw,burrows_delta,11,Deen Burbigo,0.7235285447607495
5,mfw,burrows_delta,12,Graya,0.7261245301405865
5,mfw,burrows_delta,13,Zikxo,0.728407262949852
5,mfw,burrows_delta,14,Hatik,0.7284709207062752
5,mfw,burrows_delta,15,Dibson,0.7329490222210783
5,mfw,burrows_delta,16,L’Animalerie,0.7333288191191999
5,mfw,burrows_delta,17,Hugo TSR,0.7378130309580545
5,mfw,burrows_delta,18,Guizmo,0.737939060673045
5,mfw,burrows_delta,19,Nakk Mendosa,0.7389968687128032
5,mfw,burrows_delta,20,S-Crew,0.7394666528434748
5,mfw,burrows_delta,21,Denzo,0.7399362765705982
5,mfw,burrows_delta,22,Mister You,0.7400624756240509
5,mfw,burrows_delta,23,GLK,0.7403861786979063
5,mfw,burrows_delta,24,Niska,0.7412591937835016
5,mfw,burrows_delta,25,Sadek,0.7416126132051343
5,char,cosine_delta,1,Kerchak,0.798750475617791
5,char,cosine_delta,2,Fresh laDouille,0.8183181860194417
5,char,cosine_delta,3,Nahir,0.819604768890595
5,char,cosine_delta,4,Zkr,0.8208780229604296
5,char,cosine_delta,5,Werenoi,0.8298969160654717
5,char,cosine_delta,6,Lesram,0.8304555837148542
5,char,cosine_delta,7,SDM,0.8331076632980289
5,char,cosine_delta,8,Lemon Haze,0.8355588346558036
5,char,cosine_delta,9,Maes,0.8390469507793661
5,char,cosine_delta,10,Rimkus,0.8427143121095513
5,char,cosine_delta,11,Worms-T,0.8443895407011391
5,char,cosine_delta,12,Beendo Z,0.8466473464298196
5,char,cosine_delta,13,UZI (FRA),0.8496966323006108
5,char,cosine_delta,14,GLK,0.8535845708646769
5,char,cosine_delta,15,JuL,0.8545477242583311
5,char,cosine_delta,16,ASHE 22,0.8559136861266253
5,char,cosine_delta,17,Zola,0.8582300670340255
5,char,cosine_delta,18,PRIME,0.8630183858638576
5,char,cosine_delta,19,Niro,0.8697899784706713
5,char,cosine_delta,20,ISK,0.872659064440299
5,char,cosine_delta,21,RK,0.8749261076335333
5,char,cosine_delta,22,Hornet La Frappe,0.8765033450561743
5,char,cosine_delta,23,Djadja & Dinaz,0.8771878492381922
5,char,cosine_delta,24,Roshi,0.879162997569981
5,char,cosine_delta,25,Leto,0.880515611756027
5,char,burrows_delta,1,Zkr,0.7445290854983104
5,char,burrows_delta,2,L’Animalerie,0.7582626039552788
5,char,burrows_delta,3,Nekfeu,0.7611151185994013
5,char,burrows_delta,4,Nahir,0.769329311206124
5,char,burrows_delta,5,Hayce Lemsi,0.7841470728945414
5,char,burrows_delta,6,Volts Face,0.7914047823735422
5,char,burrows_delta,7,Worms-T,0.7916552471832188
5,char,burrows_delta,8,Nakk Mendosa,0.7928428381010535
5,char,burrows_delta,9,Panama Bende,0.7970996397660365
5,char,burrows_delta,10,Sadek,0.7974337210442036
5,char,burrows_delta,11,Saké (FRA),0.7996551104627602
5,char,burrows_delta,12,Bigflo & Oli,0.8028890836553412
5,char,burrows_delta,13,SCH,0.8038538821783305
5,char,burrows_delta,14,Hatik,0.8046408190830424
5,char,burrows_delta,15,Vin’s,0.8050834465559658
5,char,burrows_delta,16,Ademo,0.8057465522666886
5,char,burrows_delta,17,Zikxo,0.8103730599568368
5,char,burrows_delta,18,Hugo TSR,0.8109345538422296
5,char,burrows_delta,19,Beeby,0.8110809510591513
5,char,burrows_delta,20,Lacraps,0.8121912919043192
5,char,burrows_delta,21,Mani Deïz,0.812996976486334
5,char,burrows_delta,22,Leck,0.8133113156150551
5,char,burrows_delta,23,Guizmo,0.8133629185662163
5,char,burrows_delta,24,Lacrim,0.8148602155373077
5,char,burrows_delta,25,Lesram,0.8176861592556849
6,mfw,cosine_delta,1,Rimkus,0.7097051775027364
6,mfw,cosine_delta,2,Beendo Z,0.7565291365889457
6,mfw,cosine_delta,3,GLK,0.7579382621010018
6,mfw,cosine_delta,4,S-Pion,0.7591047440167369
6,mfw,cosine_delta,5,Zkr,0.7594080981424004
6,mfw,cosine_delta,6,Maes,0.7619650345879967
6,mfw,cosine_delta,7,Lemon Haze,0.7643749827445824
6,mfw,cosine_delta,8,Koba LaD,0.7704480024254157
6,mfw,cosine_delta,9,Werenoi,0.7769053433021437
6,mfw,cosine_delta,10,Fresh laDouille,0.7906507957700533
6,mfw,cosine_delta,11,Kerchak,0.7996178135199243
6,mfw,cosine_delta,12,Roshi,0.8003134020388323
6,mfw,cosine_delta,13,ASHE 22,0.8014605449826757
6,mfw,cosine_delta,14,Worms-T,0.8112352327705604
6,mfw,cosine_delta,15,Graya,0.8140596625908546
6,mfw,cosine_delta,16,Soso Maness,0.8199361468979298
6,mfw,cosine_delta,17,UZI (FRA),0.8234978243135035
6,mfw,cosine_delta,18,Heuss L’enfoiré,0.8334856502373701
6,mfw,cosine_delta,19,SCH,0.8344152907584786
6,mfw,cosine_delta,20,Zola,0.8362979516832977
6,mfw,cosine_delta,21,​DA Uzi,0.8375831072500293
6,mfw,cosine_delta,22,Dika,0.8392760889437102
6,mfw,cosine_delta,23,​​okis,0.8416538625660077
6,mfw,cosine_delta,24,So La Lune,0.8435320687602688
6,mfw,cosine_delta,25,Sofiane,0.8438721239622213
6,mfw,burrows_delta,1,Zkr,0.6379574251428298
6,mfw,burrows_delta,2,S-Pion,0.6913042042593139
6,mfw,burrows_delta,3,Rimkus,0.7021284201832488
6,mfw,burrows_delta,4,Panama Bende,0.7026750694566795
6,mfw,burrows_delta,5,S-Crew,0.7110160353041057
6,mfw,burrows_delta,6,YL,0.7130728941684523
6,mfw,burrows_delta,7,Beendo Z,0.7139747627103524
6,mfw,burrows_delta,8,Deen Burbigo,0.7161003907150286
6,mfw,burrows_delta,9,Nekfeu,0.7193299962495733
6,mfw,burrows_delta,10,Lesram,0.7249000009443297
6,mfw,burrows_delta,11,Hayce Lemsi,0.7261393182377371
6,mfw,burrows_delta,12,Sofiane,0.7271391452671774
6,mfw,burrows_delta,13,L’Animalerie,0.7278380365427284
6,mfw,burrows_delta,14,Vald,0.7287469458276408
6,mfw,burrows_delta,15,Graya,0.7304963100626535
6,mfw,burrows_delta,16,SCH,0.7307834456187027
6,mfw,burrows_delta,17,Lemon Haze,0.731680294679933
6,mfw,burrows_delta,18,Dibson,0.7323686007322983
6,mfw,burrows_delta,19,Rohff,0.7371384714704274
6,mfw,burrows_delta,20,Soso Maness,0.7374994428589473
6,mfw,burrows_delta,21,Maes,0.7375632940181809
6,mfw,burrows_delta,22,Sadek,0.7376156866362129
6,mfw,burrows_delta,23,Seth Gueko,0.739154754619469
6,mfw,burrows_delta,24,Niaks,0.7412824846551064
6,mfw,burrows_delta,25,Sam’s,0.7421689626895975
6,char,cosine_delta,1,Zkr,0.7639714561872075
6,char,cosine_delta,2,Roshi,0.8096587814088494
6,char,cosine_delta,3,Maes,0.8174618345268121
6,char,cosine_delta,4,Fresh laDouille,0.8247558911993872
6,char,cosine_delta,5,Djadja & Dinaz,0.825386632990511
6,char,cosine_delta,6,GLK,0.8318430297572439
6,char,cosine_delta,7,Kerchak,0.8319278159561074
6,char,cosine_delta,8,Rimkus,0.8322935873038287
6,char,cosine_delta,9,Beendo Z,0.8354760799033827
6,char,cosine_delta,10,ASHE 22,0.836459497864357
6,char,cosine_delta,11,Lemon Haze,0.836766195971286
6,char,cosine_delta,12,Werenoi,0.8464113439855425
6,char,cosine_delta,13,UZI (FRA),0.8472582405635299
6,char,cosine_delta,14,Gambi,0.8498331512882021
6,char,cosine_delta,15,Sadek,0.8501288221668313
6,char,cosine_delta,16,SDM,0.8562000506087251
6,char,cosine_delta,17,​DA Uzi,0.8608457371023904
6,char,cosine_delta,18,RK,0.8624301252940337
6,char,cosine_delta,19,Lesram,0.8644665420682686
6,char,cosine_delta,20,​​okis,0.8645850289683911
6,char,cosine_delta,21,Worms-T,0.8646656900666055
6,char,cosine_delta,22,Gradur,0.8653462024581055
6,char,cosine_delta,23,Heuss L’enfoiré,0.8654612250754861
6,char,cosine_delta,24,Zola,0.8684569276801986
6,char,cosine_delta,25,SCH,0.8691295342548422
6,char,burrows_delta,1,Zkr,0.734476707343238
6,char,burrows_delta,2,L’Animalerie,0.7746351330881229
6,char,burrows_delta,3,Sadek,0.7799788463680176
6,char,burrows_delta,4,S-Crew,0.7830952317272686
6,char,burrows_delta,5,Deen Burbigo,0.7897682629210194
6,char,burrows_delta,6,Leck,0.7971277226212085
6,char,burrows_delta,7,Rimkus,0.8044390453881821
6,char,burrows_delta,8,Seth Gueko,0.8050310314566678
6,char,burrows_delta,9,Nekfeu,0.8062410182024586
6,char,burrows_delta,10,Saké (FRA),0.8067716157572495
6,char,burrows_delta,11,Sam’s,0.8071285111355944
6,char,burrows_delta,12,PLK,0.8104216009932668
6,char,burrows_delta,13,S.Pri Noir,0.8121318022564531
6,char,burrows_delta,14,Worms-T,0.8125680211499263
6,char,burrows_delta,15,Mani Deïz,0.8142186163714749
6,char,burrows_delta,16,Lesram,0.8144925117378407
6,char,burrows_delta,17,Nakk Mendosa,0.8172255996704992
6,char,burrows_delta,18,Hayce Lemsi,0.8183883749066698
6,char,burrows_delta,19,YL,0.82028434054837
6,char,burrows_delta,20,Niro,0.8207474298776082
6,char,burrows_delta,21,Mokobé,0.8218136499747825
6,char,burrows_delta,22,5 Majeur,0.8220958896873534
6,char,burrows_delta,23,Hugo TSR,0.8236683194092681
6,char,burrows_delta,24,Ademo,0.8251751510798213
6,char,burrows_delta,25,Zikxo,0.825203325069819
7,mfw,cosine_delta,1,Werenoi,0.7314808523316837
7,mfw,cosine_delta,2,Soso Maness,0.7329503902300404
7,mfw,cosine_delta,3,Lemon Haze,0.7387094383885109
7,mfw,cosine_delta,4,ISK,0.7407236450330539
7,mfw,cosine_delta,5,Rimkus,0.75320793843781
7,mfw,cosine_delta,6,GLK,0.7689007419848121
7,mfw,cosine_delta,7,Maes,0.774723854307723
7,mfw,cosine_delta,8,Fresh laDouille,0.7748865592006176
7,mfw,cosine_delta,9,Zola,0.7885564426856755
7,mfw,cosine_delta,10,Hooss,0.7908992430933068
7,mfw,cosine_delta,11,UZI (FRA),0.7925039960689639
7,mfw,cosine_delta,12,Beendo Z,0.7933338388451008
7,mfw,cosine_delta,13,SCH,0.7979502635589192
7,mfw,cosine_delta,14,JuL,0.7985735354853614
7,mfw,cosine_delta,15,Lesram,0.8001156390328006
7,mfw,cosine_delta,16,Graya,0.8024824777503099
7,mfw,cosine_delta,17,Zkr,0.8154477186139939
7,mfw,cosine_delta,18,SDM,0.8270633616061256
7,mfw,cosine_delta,19,Dika,0.827844744004185
7,mfw,cosine_delta,20,S-Pion,0.8310611359515379
7,mfw,cosine_delta,21,YL,0.8342842897638632
7,mfw,cosine_delta,22,AM La Scampia,0.8367017738747362
7,mfw,cosine_delta,23,Kerchak,0.8375584493549817
7,mfw,cosine_delta,24,Timal,0.8399516799596201
7,mfw,cosine_delta,25,Naps,0.8423773589246615
7,mfw,burrows_delta,1,Zkr,0.6600002595119836
7,mfw,burrows_delta,2,S-Pion,0.6948724547172346
7,mfw,burrows_delta,3,Graya,0.7068040489661421
7,mfw,burrows_delta,4,S-Crew,0.7073310965080636
7,mfw,burrows_delta,5,L’Animalerie,0.7114828468898768
7,mfw,burrows_delta,6,YL,0.7123264058485845
7,mfw,burrows_delta,7,Lacrim,0.7128543947382002
7,mfw,burrows_delta,8,Lemon Haze,0.7164628406881131
7,mfw,burrows_delta,9,Grems,0.7175459625317512
7,mfw,burrows_delta,10,Nekfeu,0.7200174229523006
7,mfw,burrows_delta,11,Panama Bende,0.7218105432962659
7,mfw,burrows_delta,12,Rimkus,0.723290369134845
7,mfw,burrows_delta,13,Hugo TSR,0.7240121428183965
7,mfw,burrows_delta,14,SCH,0.7244435020126164
7,mfw,burrows_delta,15,ISK,0.724575260309656
7,mfw,burrows_delta,16,Kofs,0.7272584630792124
7,mfw,burrows_delta,17,GLK,0.7276503036028732
7,mfw,burrows_delta,18,Swift Guad,0.728318786288513
7,mfw,burrows_delta,19,Hayce Lemsi,0.7286086043665335
7,mfw,burrows_delta,20,Zikxo,0.7305328758319852
7,mfw,burrows_delta,21,Deen Burbigo,0.7310957877635663
7,mfw,burrows_delta,22,Zola,0.7315167584876917
7,mfw,burrows_delta,23,Soso Maness,0.7319973767131988
7,mfw,burrows_delta,24,Sam’s,0.7357761441415648
7,mfw,burrows_delta,25,Lacraps,0.7358400684766907
7,char,cosine_delta,1,JuL,0.8130418588644462
7,char,cosine_delta,2,ISK,0.814209949900651
7,char,cosine_delta,3,Werenoi,0.8144626289161572
7,char,cosine_delta,4,Kerchak,0.8172142544009564
7,char,cosine_delta,5,Beendo Z,0.824446975535028
7,char,cosine_delta,6,Zkr,0.8277922312943325
7,char,cosine_delta,7,UZI (FRA),0.8285018918125744
7,char,cosine_delta,8,Lesram,0.8345305248244832
7,char,cosine_delta,9,Lemon Haze,0.8375278164850162
7,char,cosine_delta,10,Fresh laDouille,0.8375419412635332
7,char,cosine_delta,11,ASHE 22,0.8377330562976505
7,char,cosine_delta,12,Djadja & Dinaz,0.8426384970802456
7,char,cosine_delta,13,GLK,0.8507060785053899
7,char,cosine_delta,14,​DA Uzi,0.8535255597906548
7,char,cosine_delta,15,Maes,0.8547513850449051
7,char,cosine_delta,16,Gambi,0.8548834028727148
7,char,cosine_delta,17,Rimkus,0.8559311764754203
7,char,cosine_delta,18,​​okis,0.8627384781515807
7,char,cosine_delta,19,Zola,0.8638148917004451
7,char,cosine_delta,20,BFG,0.8640577104872813
7,char,cosine_delta,21,Bosh,0.8642201204120954
7,char,cosine_delta,22,Graya,0.8674986213316004
7,char,cosine_delta,23,Worms-T,0.8697918927052739
7,char,cosine_delta,24,Hatik,0.8739021349281774
7,char,cosine_delta,25,Diddi Trix,0.8739166401511698
7,char,burrows_delta,1,L’Animalerie,0.7641036474127576
7,char,burrows_delta,2,Zkr,0.7649549009078577
7,char,burrows_delta,3,S-Crew,0.7689464788944057
7,char,burrows_delta,4,Dibson,0.7807084860177356
7,char,burrows_delta,5,Nekfeu,0.7851322257215692
7,char,burrows_delta,6,Beeby,0.7878064862713346
7,char,burrows_delta,7,ISK,0.7910921727217317
7,char,burrows_delta,8,Lacrim,0.791656346641751
7,char,burrows_delta,9,Lesram,0.7939854582046989
7,char,burrows_delta,10,Panama Bende,0.7952144366212882
7,char,burrows_delta,11,Kofs,0.8003908792808502
7,char,burrows_delta,12,Vin’s,0.8051754766689849
7,char,burrows_delta,13,Zikxo,0.8051918704959071
7,char,burrows_delta,14,L’Entourage,0.8068121668625566
7,char,burrows_delta,15,Deen Burbigo,0.8069165291965888
7,char,burrows_delta,16,Saké (FRA),0.8090603087096719
7,char,burrows_delta,17,YL,0.8099883611753516
7,char,burrows_delta,18,Hatik,0.8118213730039665
7,char,burrows_delta,19,5 Majeur,0.8124908437099903
7,char,burrows_delta,20,Nakk Mendosa,0.8139792918393236
7,char,burrows_delta,21,Worms-T,0.8146386276037223
7,char,burrows_delta,22,Sam’s,0.8150805097454779
7,char,burrows_delta,23,Mokobé,0.815424914225206
7,char,burrows_delta,24,Swift Guad,0.8159084308944566
7,char,burrows_delta,25,Leck,0.8184444277165561
8,mfw,cosine_delta,1,SCH,0.7062748352395418
8,mfw,cosine_delta,2,ISK,0.710804273049608
8,mfw,cosine_delta,3,Lemon Haze,0.7411748531620597
8,mfw,cosine_delta,4,Sofiane,0.7461250636914186
8,mfw,cosine_delta,5,Rimkus,0.768308692312732
8,mfw,cosine_delta,6,Soso Maness,0.7684124021253639
8,mfw,cosine_delta,7,Lacrim,0.7744937194790495
8,mfw,cosine_delta,8,GLK,0.774684265827289
8,mfw,cosine_delta,9,Beendo Z,0.7757765510728891
8,mfw,cosine_delta,10,Maes,0.7881267883359421
8,mfw,cosine_delta,11,Graya,0.7897036626309984
8,mfw,cosine_delta,12,Niro,0.7897770154368421
8,mfw,cosine_delta,13,Youri,0.7907556508163405
8,mfw,cosine_delta,14,Roshi,0.7924480283959435
8,mfw,cosine_delta,15,ASHE 22,0.8035531243869694
8,mfw,cosine_delta,16,Kerchak,0.8045107318116995
8,mfw,cosine_delta,17,Hornet La Frappe,0.8115273631046965
8,mfw,cosine_delta,18,Gambino La MG,0.8133760596322135
8,mfw,cosine_delta,19,Mister You,0.8169652722937912
8,mfw,cosine_delta,20,Fresh laDouille,0.8201142584984363
8,mfw,cosine_delta,21,AM La Scampia,0.821433743762756
8,mfw,cosine_delta,22,S-Pion,0.8219156283737765
8,mfw,cosine_delta,23,Dika,0.8266670882365792
8,mfw,cosine_delta,24,Werenoi,0.828215858400879
8,mfw,cosine_delta,25,Koba LaD,0.8284037329395623
8,mfw,burrows_delta,1,ISK,0.679312462917852
8,mfw,burrows_delta,2,SCH,0.6848403038316422
8,mfw,burrows_delta,3,Lacrim,0.7052957115365341
8,mfw,burrows_delta,4,Dibson,0.7105652416207836
8,mfw,burrows_delta,5,Zkr,0.7146789897825125
8,mfw,burrows_delta,6,S-Crew,0.7181094208415384
8,mfw,burrows_delta,7,S-Pion,0.7188550063241737
8,mfw,burrows_delta,8,Beendo Z,0.7202724894713616
8,mfw,burrows_delta,9,Mister You,0.7223824211593712
8,mfw,burrows_delta,10,Nahir,0.7235569865832886
8,mfw,burrows_delta,11,Lemon Haze,0.7268150835457079
8,mfw,burrows_delta,12,Lesram,0.729561425380012
8,mfw,burrows_delta,13,Panama Bende,0.730365418567056
8,mfw,burrows_delta,14,Worms-T,0.7320474434950538
8,mfw,burrows_delta,15,Hugo TSR,0.7364015238211721
8,mfw,burrows_delta,16,Rimkus,0.7380488267147631
8,mfw,burrows_delta,17,Niro,0.7389589665747741
8,mfw,burrows_delta,18,Mister V,0.7394210647138151
8,mfw,burrows_delta,19,ASHE 22,0.7407274684747334
8,mfw,burrows_delta,20,Dosseh,0.7431085781622269
8,mfw,burrows_delta,21,Soso Maness,0.7439368101067664
8,mfw,burrows_delta,22,1995,0.7447085441365623
8,mfw,burrows_delta,23,Shtar Academy,0.7477490560755082
8,mfw,burrows_delta,24,Nekfeu,0.7481911059131316
8,mfw,burrows_delta,25,Djadja & Dinaz,0.749677123830842
8,char,cosine_delta,1,ISK,0.7680216007670944
8,char,cosine_delta,2,SDM,0.8166389531753766
8,char,cosine_delta,3,UZI (FRA),0.8305818656698194
8,char,cosine_delta,4,Beendo Z,0.8337709929911381
8,char,cosine_delta,5,Lemon Haze,0.8361093259699481
8,char,cosine_delta,6,​DA Uzi,0.8362390749918583
8,char,cosine_delta,7,Rimkus,0.8373942538470168
8,char,cosine_delta,8,Kerchak,0.8418796951047065
8,char,cosine_delta,9,ASHE 22,0.8422649347764479
8,char,cosine_delta,10,Niro,0.8423139251182296
8,char,cosine_delta,11,Worms-T,0.846634754065171
8,char,cosine_delta,12,Werenoi,0.8522355083705657
8,char,cosine_delta,13,Sofiane,0.8554075230060728
8,char,cosine_delta,14,Youri,0.8571238091746196
8,char,cosine_delta,15,Gambi,0.862046785791206
8,char,cosine_delta,16,GLK,0.8631509314780992
8,char,cosine_delta,17,Soso Maness,0.8648960057358304
8,char,cosine_delta,18,Bosh,0.8649157585265344
8,char,cosine_delta,19,SCH,0.8661078265896387
8,char,cosine_delta,20,Djadja & Dinaz,0.8661510906675903
8,char,cosine_delta,21,Nahir,0.8666609239818177
8,char,cosine_delta,22,Maes,0.8679452192410726
8,char,cosine_delta,23,Dika,0.8684169396727467
8,char,cosine_delta,24,Diddi Trix,0.8701590828501813
8,char,cosine_delta,25,Timal,0.8702098406209396
8,char,burrows_delta,1,ISK,0.7532262245433872
8,char,burrows_delta,2,S-Crew,0.7533959987386931
8,char,burrows_delta,3,L’Animalerie,0.7763767581502243
8,char,burrows_delta,4,Worms-T,0.7807688726880102
8,char,burrows_delta,5,Leck,0.7913119289334469
8,char,burrows_delta,6,Nahir,0.7920892353895485
8,char,burrows_delta,7,Niro,0.7926047494277985
8,char,burrows_delta,8,Nekfeu,0.794184826348487
8,char,burrows_delta,9,Vin’s,0.7974549963972719
8,char,burrows_delta,10,Dibson,0.7984683659193869
8,char,burrows_delta,11,Panama Bende,0.7992081702249599
8,char,burrows_delta,12,Mister You,0.8046300538473081
8,char,burrows_delta,13,Sneazzy,0.8079538621765021
8,char,burrows_delta,14,Hugo TSR,0.8122204129742011
8,char,burrows_delta,15,Caballero,0.8132482583930176
8,char,burrows_delta,16,Zkr,0.8149619764182392
8,char,burrows_delta,17,Lomepal,0.8157574575911501
8,char,burrows_delta,18,Lesram,0.8161570164724221
8,char,burrows_delta,19,Kofs,0.8181808452599328
8,char,burrows_delta,20,Sadek,0.8194381070552439
8,char,burrows_delta,21,YL,0.8213568498549307
8,char,burrows_delta,22,Intouchable,0.8218781995436422
8,char,burrows_delta,23,Beendo Z,0.822716655426373
8,char,burrows_delta,24,Mokobé,0.8235093047658193
8,char,burrows_delta,25,​DA Uzi,0.8241321389080638
9,mfw,cosine_delta,1,SCH,0.6835340222615278
9,mfw,cosine_delta,2,Beendo Z,0.7202513982181311
9,mfw,cosine_delta,3,Mister You,0.7253240084374046
9,mfw,cosine_delta,4,Rimkus,0.7417279736971494
9,mfw,cosine_delta,5,Lemon Haze,0.7427475418383792
9,mfw,cosine_delta,6,Roshi,0.7459904556757543
9,mfw,cosine_delta,7,Werenoi,0.7491496396354966
9,mfw,cosine_delta,8,Graya,0.7618694990886788
9,mfw,cosine_delta,9,Dika,0.7658413746776578
9,mfw,cosine_delta,10,Zkr,0.7768849177645525
9,mfw,cosine_delta,11,ASHE 22,0.7848748562806676
9,mfw,cosine_delta,12,GLK,0.7856211846140673
9,mfw,cosine_delta,13,Sofiane,0.7942713290799142
9,mfw,cosine_delta,14,Kerchak,0.7999608790414277
9,mfw,cosine_delta,15,So La Lune,0.8038181195512307
9,mfw,cosine_delta,16,4Keus,0.8086645200160143
9,mfw,cosine_delta,17,Fresh laDouille,0.8118902505096117
9,mfw,cosine_delta,18,Worms-T,0.8172208151417761
9,mfw,cosine_delta,19,AM La Scampia,0.8227066915645854
9,mfw,cosine_delta,20,Soso Maness,0.8245328734479436
9,mfw,cosine_delta,21,Maes,0.8281045882311127
9,mfw,cosine_delta,22,​DA Uzi,0.8329902073484654
9,mfw,cosine_delta,23,100 Blaze,0.8350305502392421
9,mfw,cosine_delta,24,Kofs,0.8383805509756961
9,mfw,cosine_delta,25,ISK,0.8394550549284374
9,mfw,burrows_delta,1,Zkr,0.6482639197898609
9,mfw,burrows_delta,2,Beendo Z,0.6792037256782125
9,mfw,burrows_delta,3,SCH,0.69209984516394
9,mfw,burrows_delta,4,Guizmo,0.6958193513902906
9,mfw,burrows_delta,5,Hayce Lemsi,0.7016826426647278
9,mfw,burrows_delta,6,Graya,0.7042698082747874
9,mfw,burrows_delta,7,ISK,0.7065487839048419
9,mfw,burrows_delta,8,S-Crew,0.721278792772378
9,mfw,burrows_delta,9,Rimkus,0.7220207867145476
9,mfw,burrows_delta,10,Lemon Haze,0.7234273299621254
9,mfw,burrows_delta,11,Sofiane,0.7255230830602564
9,mfw,burrows_delta,12,Panama Bende,0.7266017000595449
9,mfw,burrows_delta,13,Dibson,0.7273684978489489
9,mfw,burrows_delta,14,ASHE 22,0.729151732363184
9,mfw,burrows_delta,15,Maes,0.7300502283512206
9,mfw,burrows_delta,16,Népal,0.7307275911044768
9,mfw,burrows_delta,17,​DA Uzi,0.730937165297215
9,mfw,burrows_delta,18,Mister You,0.7314790616058678
9,mfw,burrows_delta,19,Furax Barbarossa,0.7320831040334258
9,mfw,burrows_delta,20,L’Animalerie,0.7331208587402307
9,mfw,burrows_delta,21,Sadek,0.7331994893174678
9,mfw,burrows_delta,22,Lesram,0.7357240631796356
9,mfw,burrows_delta,23,Soso Maness,0.7397140641169999
9,mfw,burrows_delta,24,S-Pion,0.7402591317260918
9,mfw,burrows_delta,25,Zikxo,0.7410359346897176
9,char,cosine_delta,1,Zkr,0.7841119922729773
9,char,cosine_delta,2,Beendo Z,0.7946964344763018
9,char,cosine_delta,3,Kerchak,0.7964636182038314
9,char,cosine_delta,4,SCH,0.8127234777760834
9,char,cosine_delta,5,Roshi,0.8250031035793577
9,char,cosine_delta,6,Maes,0.8256176237765234
9,char,cosine_delta,7,ASHE 22,0.8311094468760147
9,char,cosine_delta,8,Rimkus,0.8312054256711257
9,char,cosine_delta,9,Lemon Haze,0.8408144278839376
9,char,cosine_delta,10,Werenoi,0.8479548086114692
9,char,cosine_delta,11,Worms-T,0.8485792208808598
9,char,cosine_delta,12,Hooss,0.8530210516214507
9,char,cosine_delta,13,UZI (FRA),0.8535879667769877
9,char,cosine_delta,14,Dika,0.8564464438208388
9,char,cosine_delta,15,​DA Uzi,0.8606861460683716
